,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
10,1097MC,MFH_1964,88.9439788292487,84.5519329353457,89.2535790508613,93.984799910595,98.7403818700901,103.520878590705,94.3047700371967,99.7479994035949,105.219050253243,110.715661802263,116.23668058949,104.571773987044,110.789344901352,117.039997081814,123.327836850169,129.651480053022,115.343117295778,122.389888370906,129.494793888647,136.651974266293,143.848003215907,126.661800995554,134.623682018919,142.646235099455,150.717279687281,158.841521903943
11,1097MD,MFH_1964,82.2255898958884,78.0236831307982,81.9645971383982,85.9272589294696,89.9098791294231,93.9071584365898,87.3158594922598,91.8771588462919,96.4592424744011,101.059357492604,105.676471569406,97.1039908440891,102.317287828966,107.559214807274,112.832065849,118.133156892258,107.391862401764,113.317926931427,119.285904119742,125.287627077558,131.319929988293,118.241276410718,124.938148455824,131.68074131576,138.460543990875,145.276386505478
12,1097ME,MFH_1964,88.1467019227432,75.5932743764721,79.6964624074751,83.8249559794633,87.9752843671975,92.1463931731365,84.42732450802,89.177824762767,93.9514778301863,98.7476686450456,103.564376278724,93.7296589474875,99.1580050214382,104.615127361613,110.103442295711,115.624399620351,103.499838362566,109.656817070614,115.863835728632,122.113908952909,128.397019966805,113.780917319515,120.735899233216,127.742283027043,134.792907584364,141.887245706407
13,1097ML,MFH_1964,91.9073992677762,78.2288559545694,82.3955141046684,86.5852055951311,90.7974734152362,95.0302153156646,87.3162399452494,92.1392111925006,96.9840732533119,101.851237437333,106.739606918831,96.8859987524771,102.395765712005,107.934050140555,113.503822607816,119.103529277336,106.927438325369,113.176465828003,119.476450026084,125.816057053719,132.189437173674,117.493114896899,124.552148202327,131.661361284975,138.813944685095,146.009395690891
14,1097MN,MFH_1964,141.447580342561,112.040674813745,117.600649389349,123.190978795014,128.811441462638,134.459267790938,124.602035256672,131.038754814419,137.504887537792,143.999713330456,150.522013567848,137.815304449589,145.165493902493,152.548697002689,159.973277946054,167.43535929079,151.660430479208,159.981863710031,168.369213451388,176.811345906124,185.30017383849,166.183942647083,175.581642936476,185.046976889199,194.567924435685,204.147532137344
15,1097NA,TH_1964,132.461880851931,111.246076427042,116.794049607737,122.376561871578,127.987511500474,133.626170766578,123.729239999866,130.154349151101,136.611198432229,143.096876931867,149.609145487412,136.863608036618,144.201287906581,151.574570461927,158.987598153471,166.440259023082,150.631043320217,158.939120283122,167.312188940571,175.742748097844,184.219993795383,165.069555635843,174.451143129545,183.901193019825,193.408285577408,202.973708320791
16,1097NC,MFH_1964,112.93991580993,82.2431680911083,86.889420974079,91.5607947576847,96.2588362954128,100.981813111358,91.6959278783421,97.0734093418666,102.47681606984,107.905281824308,113.359610969086,101.645722628141,107.786669098896,113.959418877352,120.171644356805,126.4180862354,112.079682519489,119.040646960973,126.063671164372,133.132853475833,140.241758984851,123.051452431329,130.915469938745,138.83733976659,146.809637018123,154.834960407203
17,1097NH,MFH_1964,96.0251935813451,85.3817126709351,90.1366762170899,94.916392604551,99.7241070644409,104.553520030463,95.1033433699955,100.602992010771,106.129556980268,111.680811159089,117.255672803526,105.327412205186,111.606489003187,117.919099856121,124.271353434334,130.659431818859,116.037883916842,123.159320903051,130.34203548869,137.568656142455,144.838610176502,127.304753686036,135.348027206961,143.449205832227,151.603071739245,159.80790686448
18,1097NJ,MFH_1964,91.6970312604399,69.6886600760618,73.7584668824761,77.8513633412816,81.9672084469673,86.1011727607889,77.9357198881088,82.6436823849591,87.3755100645098,92.1301806368077,96.9048739916371,86.6226111396724,92.0036986936334,97.4169707554311,102.86510642977,108.346801415677,95.7492280766196,101.861076690225,108.02326427118,114.223664345558,120.460831606873,105.365557152524,112.27186606527,119.22953623532,126.233174201886,133.278373542755
19,1097NL,MFH_1964,104.564673336209,63.5988031905514,67.508420012175,71.4434397459086,75.4022585419041,79.3794957426067,71.0398904292934,75.5645577991121,80.1143176584895,84.6880835284964,89.2814577563235,78.8800258576575,84.0504238711525,89.2542957830898,94.4931419691337,99.7670659034681,87.115070508294,92.9883686519857,98.9134038875512,104.875172458347,110.874864317486,95.7933985621048,102.427335430524,109.112388545715,115.842815090479,122.61649384405
