,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
23,1097PK,TH_1964,144.664053260754,144.824254835861,150.904154779014,157.028127882415,163.190384240527,169.387779335689,157.75356311576,164.735141020271,171.756599394815,178.813645723216,185.903085574835,171.387992046648,179.302343698287,187.26336398507,195.268257780185,203.314679173632,185.612741777369,194.518714578097,203.48428347547,212.504107780757,221.575042976299,200.474580769024,210.441254281451,220.483346304789,230.598860319888,240.786798067172
24,1097PL,TH_1964,72.2436013201948,79.6692671716759,84.6748096735062,89.7140033705962,94.784310904589,99.8790769093022,88.0082746140828,93.7402503347233,99.5048373496575,105.304365037049,111.140122874097,96.7818358721625,103.282672771026,109.83030521336,116.414417381581,123.039501647862,105.946732661768,113.26397501102,120.646606333015,128.085267519057,135.575466196975,115.53628340985,123.747549417593,132.039303760105,140.401105831687,148.831167002677
25,1097PN,MFH_75_91,88.0606026467051,57.1996786778329,62.1895782544537,67.2313612570212,72.3115764269566,77.4246560271924,63.4250985273171,69.1333100936465,74.8967063105555,80.7099165290145,86.5703786045321,69.990914054059,76.4678182397557,83.0193448837583,89.633742611814,96.3050495107799,76.8837479074941,84.1868205115767,91.5783363726149,99.0480222766391,106.58826569819,84.1084041085434,92.2979787065785,100.601889002533,108.999219028397,117.463214083042
26,1097PT,TH_1964,71.0821933604097,73.4461237021538,78.3707928532777,83.3432205068629,88.3520355908948,93.3926328212075,80.9311602834455,86.5806215647801,92.2747995868121,98.0032613909681,103.76708722909,88.8230538214196,95.2262466112421,101.682741301133,108.187250342606,114.733548073732,97.060855370078,104.268466221893,111.53947080019,118.872106588806,126.262734844697,105.666738519849,113.733831849888,121.887913880839,130.125516435737,138.431970831684
27,1097PV,MFH_1964,80.3297699990182,72.9713970188557,77.5310710768544,82.1223885813157,86.7396301445503,91.3756106061442,81.1052860137703,86.330478369943,91.5854460308708,96.8722583227529,102.186690371266,89.6990252751724,95.6300877904035,101.599662765453,107.601111112098,113.64069829022,98.7026635678648,105.389231330293,112.131211049833,118.922480969813,125.752838162443,108.163220581596,115.676397938677,123.252718485476,130.888417197934,138.570618268592
28,1097PW,MFH_1964,90.9935020088311,83.1742477582186,88.8350633832595,94.548166020361,100.303293732577,106.092709345224,91.7828997890655,98.2688511589498,104.804456186705,111.391262307266,118.01963198726,100.85914865051,108.214079755101,115.634573234629,123.116828371704,130.65218496028,110.352200469465,118.634723800476,127.001650205473,135.440681648909,143.949754884201,120.281547496533,129.560537482623,138.946707699044,148.424882424225,157.977062546538
29,1097RA,MFH_1964,148.218851365526,128.448692339938,134.794020539439,141.187262968454,147.620245706797,154.087107193281,141.744756590646,149.031537557942,156.364189274704,163.736635076586,171.140539716027,155.796639579651,164.063914538789,172.380985880116,180.744788383562,189.151503967987,170.480925867294,179.786718896441,189.152095501684,198.572646068186,208.049714990715,185.821061698321,196.236948374899,206.730272190086,217.304259691324,227.950306752101
30,1097RG,TH_1964,210.053955169177,174.206618143302,182.097410724431,190.044801194988,198.040805526684,206.073447677085,192.284587264402,201.347701332671,210.456945342167,219.611875735762,228.803089102361,211.346454805016,221.627221898823,231.961570693593,242.347194692265,252.784892297668,231.25737939848,242.832623612252,254.479369234926,266.188567701107,277.961727105028,252.082830076766,265.046674232892,278.100383062985,291.239609707198,304.464797722659
31,1097RH,TH_1964,97.8488668034175,90.7920802996746,96.0143629145137,101.270919528232,106.557347975835,111.865987346816,100.481045352233,106.464959681943,112.481861663618,118.531665540798,124.61202730355,110.690695049979,117.478090247486,124.309478509443,131.177884977028,138.087540302313,121.366602625718,129.016564892593,136.725013065812,144.48491511558,152.292326244695,132.567339742256,141.150389474857,149.806903908976,158.531023019782,167.313485109498
32,1097RJ,MFH_1964,109.45062713943,108.46635094399,114.129664285937,119.835134717305,125.574870971105,131.343724734114,119.932361878491,126.431178937595,132.967468965072,139.533425092512,146.131030686483,132.042038563676,139.406363034208,146.81938548391,154.275409008807,161.770255879317,144.700685795681,152.993352418529,161.340920315988,169.742503302995,178.199620553944,157.938349468066,167.227763290229,176.591321262654,186.03037376258,195.534835160005
