,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
10,1097MC,MFH_1964,94.3693971312177,69.6499990636481,73.4309986173452,77.2264395048024,81.0350298495172,84.8562159901314,78.7771526922697,83.2194084614616,87.6803964399398,92.1574405978062,96.6516021193308,88.4630429082233,93.6197986601917,98.8081592480249,104.025494780271,109.268391011889,98.7782615346813,104.734365872573,110.737346872126,116.783467319174,122.870051183818,109.783065382796,116.632825291293,123.550639408404,130.534985165394,137.584293855081
11,1097MD,MFH_1964,92.5203931542589,64.1070516685779,67.2625678756215,70.4303344163926,73.6085848570017,76.7958739333574,72.7351865317655,76.4493317212063,80.178021314361,83.9186630121451,87.6716009250565,81.9321819294899,86.2522139430484,90.5945901982748,94.957314854281,99.3418561158581,91.7641758994599,96.7633902732028,101.798965656231,106.86826386806,111.968302617706,102.294920646599,108.068062470966,113.896514322706,119.77672039334,125.701500243811
12,1097ME,MFH_1964,90.8178141022203,62.164686959791,65.458888477422,68.7666214301632,72.0862602884721,75.4167506548076,70.3983455581717,74.2700054624521,78.1594583252377,82.0631894880584,85.9811550176833,79.1415417682657,83.6388108802368,88.1616491325784,92.7101443917522,97.2812652648278,88.4651838247086,93.6604201756251,98.8948010352532,104.167008406666,109.475504626784,98.4219476713223,104.39858046662,110.43245826175,116.523844656099,122.671641318894
13,1097ML,MFH_1964,91.5511690380562,64.4564722534604,67.8005568059237,71.1565693382183,74.5244184481999,77.9025045983432,72.9302279483765,76.8598346372312,80.8065335270701,84.7665771299769,88.7420219941985,81.9348929984642,86.5011613234465,91.0919711241736,95.709013340315,100.347397957151,91.5379678872896,96.8136996563351,102.128871450647,107.48298055843,112.870497149956,101.789815196362,107.862893571217,113.995520443083,120.185684964786,126.431833299874
14,1097MN,TH_1964,144.667344730264,92.5088871066355,96.9845849367587,101.475598661977,105.981789802226,110.501119930961,104.307022984806,109.564795286018,114.842901999849,120.139099749261,125.453189122961,116.818292418929,122.917120620152,129.050070309181,135.214648844861,141.408585154142,130.110938384617,137.151707982185,144.243549027411,151.385519855859,158.570530288244,144.266038189829,152.358370002522,160.522268312368,168.760835072803,177.072076170904
15,1097NA,TH_1964,135.746935497058,91.800662182036,96.2692358342892,100.754037817505,105.254206054083,109.768592973187,103.530162808138,108.778899896516,114.048948214964,119.337682345332,124.644609671847,115.961416993925,122.050595775691,128.172466331457,134.326636807766,140.510532167626,129.167830087419,136.193650585892,143.270244096381,150.396379079455,157.568808749339,143.226692383759,151.299097482731,159.444219387225,167.661330369396,175.950542387374
16,1097NC,MFH_1964,129.558453934231,67.7805829772302,71.5136354353918,75.2613520646138,79.0219385148507,82.7944047998707,76.6237587421577,81.0101402392487,85.4151458523278,89.8368574830705,94.2745945159425,86.0088282207838,91.1019361391886,96.2262904980384,101.379478205893,106.558900548893,96.0075035407835,101.891610458494,107.821071120455,113.795204911132,119.807762542434,106.670335874124,113.439119238337,120.271509217951,127.175178206263,134.143258173789
17,1097NH,MFH_1964,104.832699161452,70.4944376087768,74.3143291677953,78.1485379229422,81.9961093944755,85.8541801431696,79.6002379783711,84.0896016283499,88.5965277055794,93.1211434740253,97.6609672863586,89.2677178600751,94.4814680021641,99.7249979122,104.996907686561,110.296688269386,99.5586639091803,105.583912727822,111.655931053817,117.771091864145,123.923795544321,110.532317501667,117.466294666569,124.468167157111,131.543407323813,138.681770417445
18,1097NJ,MFH_1964,84.0974827792664,57.3736617806183,60.6345552230359,63.9080686586687,67.1937438196068,70.4898181369653,65.0480629619891,68.8828135819246,72.7338150869781,76.6006092092395,80.4832664514643,73.22084812123,77.6807466732315,82.1673305181491,86.6798593770512,91.2166059324306,81.951803594914,87.1109484748991,92.3122892539867,97.5540281119142,102.830348571362,91.2947582367833,97.2470943663126,103.263235489472,109.340678758446,115.472021383917
19,1097NL,MFH_1964,68.269497467442,52.404189936369,55.5410098166744,58.6908157070401,61.8529350252718,65.0258156586132,59.3437895435787,63.0315577152476,66.7355713337649,70.4557786620387,74.1917140662421,66.7210849480403,71.006830427586,75.3193239836305,79.6591347241843,84.0218132593463,74.5956255425005,79.5491416668607,84.5459617371193,89.5818433117425,94.6513539960836,83.0067832538752,88.7100215765779,94.475396146621,100.304148654209,106.18929459194
20,1097NP,TH_1964,359.552909184869,257.54739252723,266.712644568699,275.902556090436,285.115742427619,294.353105946087,289.051286572269,299.816868872029,310.61330274868,321.437336573593,332.287663472106,322.412047260552,334.877764592056,347.385488609191,359.943620649083,372.549827006975,357.701863859236,372.061460391434,386.502892170454,401.03191566803,415.625971738176,395.181473421838,411.660851775235,428.249447511272,444.93963719441,461.738577519237
21,1097NS,MFH_1964,96.4471561451301,55.1401458465428,58.6270964158761,62.1307033314739,65.6467025686926,69.173894870601,62.2652866092916,66.3645244673104,70.4821509316053,74.6166558267817,78.7676394005291,69.8230482056855,74.5814332065475,79.3720648937777,84.192900088901,89.044605045768,77.8645545145258,83.3698100818911,88.9228582588049,94.5201456913973,100.158207859645,86.461938619369,92.7985013245681,99.2080854517911,105.686826728704,112.222377250611
22,1097PE,TH_1964,74.2173612218627,55.3781336975362,58.8480805272538,62.3317134442589,65.8283341787921,69.3359875755264,62.4455663285568,66.5280004778809,70.6263551777232,74.7415381787712,78.8745619721761,69.956504997368,74.7020161103795,79.4798571132591,84.2936590087565,89.136474012764,77.964332427089,83.4672218348178,89.0177332401492,94.613003737069,100.251741526522,86.5378631025254,92.8928860113451,99.3177009826336,105.80420808718,112.349020716651
23,1097PK,TH_1964,143.363477401563,111.616251631045,116.09100009015,120.581670789481,125.085867906057,129.602094050514,123.682714247064,128.94603785765,134.227579705484,139.525093706523,144.836184037786,136.483446693669,142.587853909394,148.722109086421,154.886162311768,161.081011845013,150.060924915788,157.113329337164,164.218741341987,171.366779030673,178.556743621521,164.532843717344,172.649293019996,180.83946379228,189.09402230717,197.410622654662
24,1097PL,TH_1964,74.6197613174545,60.6686126812779,64.3224087154217,67.99013942251,71.6708064976153,75.3635780199649,68.3947024943233,72.694193836277,77.0090341164888,81.3423430378569,85.6930806994151,76.6101281059305,81.6093896059261,86.6417199566406,91.7096565164309,96.8074174359262,85.3671757366701,91.1628765885072,97.0085758787896,102.900155599692,108.837324578944,94.7356435393802,101.434061621784,108.203858506494,115.034718375928,121.925060580617
25,1097PN,MFH_75_91,85.5230307635835,42.9148116072604,46.5552247531692,50.2198304557161,53.9016320895596,57.5993485824541,48.6830118450904,52.9637886617643,57.2725027077941,61.6064932946696,65.9686921069531,54.794908984811,59.7680068062107,64.7927416935099,69.8618213893105,74.9691854364506,61.3004648440005,67.0647479570795,72.9005740278741,78.7985074665755,84.7512560157855,68.2971148213383,74.9460768640204,81.6964160661377,88.5389185619237,95.4520771192553
26,1097PT,MFH_1964,69.8001497927871,55.9243251241337,59.5454714348637,63.183987058096,66.8348687221441,70.4990261127694,62.905225227658,67.1623840238447,71.4396696174973,75.7323630137296,80.0423688671042,70.3034436741182,75.2410474196587,80.2132192241236,85.2204139303934,90.2644224823105,78.1537475161989,83.8669152284954,89.6314517586177,95.4414441491185,101.296153280317,86.5326640685585,93.1035517429163,99.7530703802551,106.473203374805,113.256161542235
27,1097PV,MFH_1964,73.7369681584613,55.1357308047956,58.4416231112161,61.7609947785729,65.0913166304005,68.4329048137571,62.5833507582609,66.4769604458941,70.3862337832295,74.313096393258,78.2537257706395,70.5403411037861,75.0749245816195,79.639369586133,84.2339060424598,88.8568669933838,79.0681205925889,84.3353317668619,89.6472346389092,95.0011275884152,100.395659805222,88.2538595908104,94.3597801698733,100.527636831704,106.75375077417,113.031626612258
28,1097PW,MFH_1964,92.7710494899338,62.9931171297096,67.1435276649268,71.3158466210852,75.5050244736557,79.7088079401871,71.023137086279,75.9033668038553,80.8101200992007,85.740600730237,90.6951073247592,79.527703756669,85.192998798631,90.9037667093372,96.656831174971,102.447468446779,88.5595656686228,95.1193323997701,101.748923738923,108.436448870256,115.176179569705,98.2270161197051,105.78240791851,113.432546172191,121.16814627113,128.975254152918
29,1097RA,MFH_1964,151.272811215091,97.769549969489,102.431964799017,107.110082159429,111.8034718444,116.508208221209,110.136476108474,115.618111333533,121.120073807478,126.639405861818,132.174386671253,123.266373165918,129.626274604698,136.02000101583,142.442873905521,148.897366960144,137.20753180187,144.558037081145,151.962479478493,159.41134067896,166.905588646778,152.07659170636,160.533265000345,169.063288472846,177.668436724956,186.345214330279
30,1097RG,TH_1964,206.379196359784,132.650549300521,138.433203567583,144.234930791114,150.054489011157,155.888773327823,149.415855459441,156.221884730336,163.050624126142,169.899234881245,176.766475035691,167.224319270066,175.126644336502,183.06409912741,191.037659468471,199.047768916811,186.149659926933,195.292791700946,204.497223069934,213.755058717036,223.063814722337,206.386066740323,216.922766296513,227.548709546692,238.251743025575,249.033995807373
31,1097RH,TH_1964,96.129986254496,69.0343512331993,72.8373930053861,76.6545845936239,80.4842108686944,84.3248139707619,77.9688309426296,82.4466617202677,86.9412721787582,91.4529195874837,95.9799745736869,87.4942012532496,92.7032202021339,97.9445979222701,103.219592175085,108.525087142498,97.6679761648461,103.715607545016,109.811548398168,115.951825341612,122.135323541358,108.605097920532,115.601824639132,122.664183635819,129.790202511992,136.971134108638
32,1097RJ,MFH_1964,108.181879529622,82.3663018737116,86.5140699609519,90.6779159771904,94.8539997871546,99.0406334192962,92.9945725287553,97.8727681042654,102.770206555427,107.68165517044,112.607620340769,104.292672493482,109.956492226894,115.650779846754,121.373889580802,127.126538816947,116.318752387734,122.870402956301,129.471595489813,136.117223874336,142.80108481443,129.170461365584,136.719196727775,144.340768062279,152.033318600392,159.782500583952
33,1097RK,MFH_1964,127.915688212809,77.0568074948159,81.1369216357031,85.2343297373891,89.3477711922529,93.4716914479652,86.9485197378387,91.7461165849397,96.563489214093,101.397328530294,106.247555745566,97.4389418127967,103.002554759515,108.598785928423,114.223656526718,119.879845345593,108.58413136483,115.010039318209,121.488223093866,128.012182683756,134.578569598885,120.477649115801,127.868434020989,135.330325074791,142.863913187031,150.464392291152
34,1097RM,TH_1964,195.902473568757,117.434885930405,122.635189621464,127.853866197246,133.088371719867,138.337999539913,132.313106649483,138.42357478376,144.557786338294,150.711148091905,156.880974776826,148.088701457413,155.173003146968,162.288538740553,169.440396113936,176.624759360292,164.829014043202,173.001909152614,181.232820178788,189.514821957481,197.846289195044,182.658697363202,192.050916033773,201.520230155241,211.062965150661,220.678485035562
35,1097RN,TH_1964,139.799147404878,88.4678484504944,92.7602734360679,97.0708099194708,101.395963447004,105.734753867021,100.100330815221,105.145554881163,110.2121292069,115.297539490379,120.399058353104,112.442485587838,118.300425830497,124.186918316794,130.104179041757,136.050801700847,125.585424256249,132.34463524619,139.154941967654,146.010719202493,152.909495263943,139.610073254286,147.385488425969,155.232326822033,163.143897842105,171.121266868409
36,1097RP,TH_1964,187.382664630997,88.2154315486427,92.5014392975958,96.8053751213692,101.123325988042,105.454493319672,99.7978463182584,104.835236053776,109.894027678166,114.970627590684,120.064037568903,112.0929519731,117.941537183112,123.818871199072,129.727908759369,135.666094414585,125.186515784246,131.937014923077,138.736906107682,145.582915168496,152.471887722642,139.158714977173,146.92252966787,154.756938648729,162.657030665399,170.623165077955
37,1097RR,TH_1964,195.363118693744,120.940871780719,126.204798987123,131.487802665481,136.786043335702,142.098372176969,136.436378558171,142.619936826973,148.827499404384,155.054289614382,161.299340028912,152.869413817034,160.041260307993,167.242431961862,174.481998416652,181.752885354714,170.322299638339,178.593083935215,186.918527917183,195.297361834922,203.723781120102,188.90822510449,198.411089493315,207.990017912942,217.642954578756,227.365304207497
38,1097RS,TH_1964,163.810942869911,119.632823659908,124.853788933994,130.092948842548,135.347559276764,140.616486800398,134.963741971309,141.097362041193,147.253949108684,153.430162519584,159.624212637717,151.226464185603,158.339790753389,165.483839408882,172.665589733173,179.878539381486,168.501762548919,176.706826839294,184.967489160239,193.281363330184,201.641827695274,186.903935158435,196.33305093943,205.837808676178,215.415643223492,225.06440701796
39,1097RT,TH_1964,215.488507573897,112.261426853064,117.456864556723,122.670947349415,127.899668172532,133.144907890318,126.200348215942,132.299009640512,138.423430727562,144.568214214476,150.730497916535,140.95073983528,148.016901471901,155.113647596671,162.250954967759,169.421136574773,156.562485501911,164.704501486409,172.904251825543,181.159773878364,189.464034848129,173.148764177334,182.491507540205,191.912184104165,201.405396606599,210.971390377626
40,1097RZ,TH_1964,159.602344967879,119.674870674537,124.94147315241,130.225610161947,135.525340794722,140.840222678445,134.874445265847,141.059805224122,147.269053286081,153.49793161843,159.744615435469,150.988961876553,158.161033228698,165.362964710448,172.603769657222,179.876370112373,168.091019329174,176.360063368584,184.6868369919,193.068464779232,201.49808996008,186.29784628068,195.799007742092,205.377639650872,215.031861924783,224.754264827961
41,1097SB,TH_1964,161.858208534455,119.565499554603,124.824678897026,130.101479827448,135.393628054456,140.701401608785,134.769727084559,140.945790625068,147.146265264132,153.36664690384,159.605434178221,150.886612745426,158.048072817802,165.24133960629,172.472974636242,179.735637896249,167.994677977453,176.253080512677,184.568924197803,192.938372208685,201.355808324471,186.206358409974,195.695269373259,205.260138333414,214.899686349057,224.610020989894
42,1097SE,MFH_1964,194.56730732961,122.599445648463,127.85495832601,133.129788683007,138.422556885206,143.729054438156,138.378126222473,144.558058853371,150.76269051728,156.985880951801,163.225836372416,155.131383724689,162.302175327901,169.505393035902,176.741105840405,184.007450965177,172.943112077291,181.217495110744,189.549831182544,197.934324988856,206.366561060093,191.939014180121,201.460353422012,211.055789762933,220.726910012267,230.472817277753
43,1097SG,TH_1964,191.604532564779,120.751524001034,125.99319698111,131.253220974091,136.531536009345,141.824124054637,136.214891080797,142.378732444639,148.56596235434,154.773162483965,160.995775065606,152.634249979876,159.782809094998,166.965011733777,174.179658483607,181.425669873139,170.079766335846,178.328726548302,186.637837303056,194.999362388785,203.409283773253,188.684275095057,198.174807268825,207.743421203383,217.38717833784,227.105898760306
44,1097SJ,MFH_1964,195.892665547289,115.342077701662,120.52913877138,125.736761758862,130.962154304906,136.203158677401,129.966297472914,136.06430226978,142.187057523214,148.330374694413,154.491715275011,145.472902752197,152.542267775322,159.645775735969,166.784315112069,173.954331991906,161.921040784438,170.074348879855,178.291754311515,186.561199164678,194.879256453051,179.447410245148,188.823771671316,198.277684528067,207.806356456197,217.410295157379
45,1097SK,MFH_1964,197.480690230647,116.078397386107,121.284476133408,126.511283485842,131.75600444765,137.01659174919,130.767557073233,136.887997624752,143.0337731381,149.19925362176,155.383159532205,146.341009291698,153.436462010603,160.565694678613,167.73062661102,174.926779405479,162.858124861144,171.04080571473,179.288103516418,187.587478739644,195.934836845123,180.4542794867,189.864042582443,199.351346015907,208.913502745686,218.551152543543
46,1097SL,MFH_1964,144.428978287721,116.514217432115,121.695115976534,126.89457590347,132.110576926389,137.33895220432,131.155107664475,137.246650363371,143.359784874582,149.49223837576,155.637950007306,146.683787559914,153.744310186911,160.838798881233,167.966117231707,175.126265238332,163.153794711541,171.308555031646,179.523923947723,187.786390793587,196.097091980411,180.714630322754,190.091032655417,199.547110038201,209.076801611509,218.682759001415
