"buildingID","case1_annual_h_wh","case2_annual_h_wh","case3_annual_h_wh","case4_annual_h_wh","case5_annual_h_wh","case6_annual_h_wh","case7_annual_h_wh","case8_annual_h_wh","case9_annual_h_wh","case10_annual_h_wh","case11_annual_h_wh","case12_annual_h_wh","case13_annual_h_wh","case14_annual_h_wh","case15_annual_h_wh","case16_annual_h_wh","case17_annual_h_wh","case18_annual_h_wh","case19_annual_h_wh","case20_annual_h_wh","case21_annual_h_wh","case22_annual_h_wh","case23_annual_h_wh","case24_annual_h_wh","case25_annual_h_wh"
"363100012206762","755606","755579","755551","755520","755488","755606","755579","755551","755520","755488","755606","755580","755551","755520","755488","755606","755580","755551","755520","755488","755606","755580","755551","755520","755488"
"363100012115400","47019900","47017300","47014500","47011500","47008400","47019900","47017300","47014500","47011500","47008400","47020000","47017400","47014500","47011600","47008400","47020000","47017400","47014600","47011600","47008500","47020000","47017400","47014600","47011600","47008500"
"363100012126166","11278800","13219400","15367200","17694000","20186700","12618300","14817100","17247700","19871600","22680100","13971100","16432600","19143300","22068000","25190700","15335500","18061300","21051600","24277500","27715000","16710700","19699100","22967900","26498000","30250300"
"363100012124714","68797700","80475200","93267800","107080000","121838000","75514400","88457500","102622000","117902000","134216000","82272800","96486900","112029000","128784000","146647000","89068800","104549000","121478000","139716000","159128000","95893300","112649000","130953000","150686000","171641000"
"363100012245935","68096100","79698000","92436300","106204000","120916000","68691400","80406300","93268700","107165000","122015000","69286900","81114200","94101900","108125000","123113000","69883700","81824400","94933600","109087000","124215000","70480000","82536000","95767400","110053000","125319000"
"363100012143730","108883000","108881000","108879000","108876000","108874000","108883000","108881000","108879000","108876000","108874000","108883000","108881000","108879000","108876000","108874000","108883000","108881000","108879000","108876000","108874000","108883000","108881000","108879000","108876000","108874000"
"363100012072700","9802880","11466300","13297000","15276100","17390500","10992200","12883600","14961500","17201700","19594900","12193800","14313700","16637700","19141600","21814200","13405600","15754100","18324000","21093900","24044900","14624700","17202200","20018500","23057100","26287200"
"363100012071904","45503600","53274900","61826000","71054900","80921600","49613900","58176600","67572300","77699100","88525600","53752700","63109000","73349500","84382800","96149200","57918100","68060900","79152800","91095900","103811000","62108000","73033700","84975600","97833600","111492000"
"363100012080907","68900100","80540300","93334500","107171000","121968000","76866200","90027900","104474000","120061000","136697000","84903900","99591200","115692000","133036000","151508000","93004200","109220000","126972000","146073000","166409000","101151000","118906000","138296000","159169000","181354000"
"363100012079453","24365500","28433700","32901100","37728300","42905200","26442600","30905100","35800100","41082800","46744200","28534800","33393800","38719100","44459600","50603500","30639000","35896800","41651100","47856000","54479600","32754500","38410700","44594800","51264200","58368600"
"363100012129329","44278100","51732200","59933300","68799900","78309600","48333300","56558900","65599500","75360100","85816900","52417300","61420500","71305500","81965500","93370300","56532100","66315300","77041900","88608500","100952000","60666200","71235600","82804900","95278500","108560000"
"363100012068619","15347300","15347200","15347100","15346900","15346700","15347300","15347200","15347100","15346900","15346700","15347400","15347200","15347100","15346900","15346700","15347400","15347200","15347100","15346900","15346700","15347400","15347200","15347100","15346900","15346700"
"363100012123408","8154720","8154480","8154230","8153960","8153680","8154720","8154490","8154230","8153970","8153680","8154730","8154490","8154240","8153970","8153690","8154730","8154500","8154240","8153970","8153690","8154730","8154500","8154240","8153980","8153700"
"363100012136350","19999400","19998700","19997900","19997000","19996100","19999500","19998700","19997900","19997000","19996100","19999500","19998700","19997900","19997000","19996100","19999500","19998700","19997900","19997000","19996100","19999500","19998700","19997900","19997100","19996100"
"363100012102710","25983200","30316100","35063300","40201700","45710200","28220800","32969200","38180900","43813000","49843300","30475300","35647400","41321800","47448100","53998000","32740200","38338600","44478700","51098600","58169500","35015800","41043800","47652500","54766800","62355900"
"363100012126370","9037270","10583800","12290500","14138800","16118900","10107000","11860300","13790500","15874200","18106500","11188400","13147600","15302300","17624400","20108700","12278100","14445700","16823200","19385300","22120800","13375000","15751900","18351200","21154300","24140500"
"363100012081291","49362300","49361400","49360400","49359400","49358300","49362300","49361400","49360400","49359400","49358300","49362300","49361400","49360500","49359400","49358300","49362300","49361500","49360500","49359400","49358400","49362400","49361500","49360500","49359400","49358400"
"363100012081359","42023900","49285800","57296800","65948800","75210500","45957500","53972100","62797600","72322300","82497800","49920700","58697200","68333700","78732100","89817700","53909100","63445500","73894000","85167700","97166600","57918800","68213400","79481400","91631900","104531000"
"363100012149906","12067600","14161700","16477700","18985300","21678200","13580900","15966700","18600200","21447200","24496700","15111800","17793300","20743000","23933400","27339700","16656400","19634200","22901900","26434900","30198300","18212400","21486400","25073600","28949300","33068900"
"363100012079930","28372300","33134600","38354100","43993600","50045200","31040700","36305800","42072900","48299300","54977800","33727400","39497200","45818200","52637600","59935800","36433500","42708100","49584900","57000700","64916400","39149700","45936200","53367900","61379400","69915000"
"363100012110673","8518620","9956130","11533300","13239800","15065400","9491550","11114000","12893600","14814900","16865300","10474700","12281000","14263700","16401100","18676900","11463700","13456800","15641300","17994900","20498400","12457900","14639300","17025500","19596400","22326800"
"363100012064289","19210500","19209900","19209300","19208600","19207900","19210500","19209900","19209300","19208600","19207900","19210500","19209900","19209300","19208600","19207900","19210500","19209900","19209300","19208600","19207900","19210500","19209900","19209300","19208600","19207900"
"363100012080669","21191500","21191100","21190700","21190300","21189900","21191500","21191100","21190700","21190300","21189900","21191500","21191100","21190700","21190300","21189900","21191500","21191100","21190700","21190300","21189900","21191500","21191100","21190700","21190300","21189900"
"363100012095800","28200900","32922800","38087400","43669100","49649500","30803700","36015200","41714200","47869600","54458700","33425000","39126500","45365600","52095500","59295800","36063700","42257300","49037300","56344800","64156000","38715900","45404800","52723200","60612500","69036100"
"363100012101953","11308200","13255300","15409700","17743100","20241900","12652000","14858300","17295300","19927200","22742100","14009400","16478000","19196700","22130600","25260000","15378000","18111500","21109800","24345000","27792300","16758200","19754500","23033100","26571900","30334300"
"363100012074128","11317700","13266800","15423300","17759900","20260400","12666200","14875100","17316000","19949500","22768100","14028000","16499700","19223100","22159500","25294000","15400400","18138500","21142600","24380600","27833400","16784300","19787000","23070500","26615700","30384300"
"363100012064048","26291400","30661300","35447200","40626900","46180000","28546200","33336300","38586900","44264000","50341900","30817400","36029500","41748300","47923800","54522000","33095900","38738400","44926300","51598900","58718700","35387000","41461000","48121600","55291300","62932900"
"363100012112250","31444800","36815700","42713700","49087000","55925800","34429000","40361300","46875500","53909300","61442900","37431600","43930500","51065300","58764900","66991300","40450700","47521900","55276400","63644900","72568600","43489000","51133400","59508300","68541900","78164800"
"363100012149833","66470500","77518400","89632300","102697000","116718000","72072000","84178600","97431000","111732000","127065000","77707100","90880300","105285000","120817000","137463000","83375600","97618900","113175000","129949000","147895000","89072700","104382000","121100000","139126000","158358000"
"363100012100079","22040600","22039400","22038100","22036700","22035200","22040600","22039400","22038100","22036700","22035200","22040700","22039400","22038100","22036700","22035300","22040700","22039500","22038100","22036700","22035300","22040700","22039500","22038200","22036800","22035300"
"363100012144093","28242200","32999300","38211800","43843900","49888700","30652900","35863800","41571200","47738600","54339900","33078600","38742700","44952700","51653800","58805600","35516800","41639200","48348100","55584900","63293400","37964100","44549100","51757600","59529400","67793300"
"363100012119538","20215000","20214500","20214000","20213400","20212900","20215000","20214500","20214000","20213500","20212900","20215000","20214500","20214000","20213500","20212900","20215000","20214500","20214000","20213500","20212900","20215000","20214500","20214000","20213500","20212900"
"363100012100342","27298200","31828800","36777800","42132400","47882600","29705300","34680500","40127000","46013000","52326200","32127000","37552300","43496700","49917700","56793800","34561500","40443400","46887700","53843200","61277700","37006500","43347800","50297100","57786400","65777000"
"363100012121646","29616300","29615500","29614600","29613600","29612700","29616300","29615500","29614600","29613700","29612700","29616400","29615500","29614600","29613700","29612700","29616400","29615500","29614600","29613700","29612700","29616400","29615500","29614600","29613700","29612700"
"363100012088980","33749200","33747500","33745600","33743600","33741600","33749300","33747500","33745700","33743700","33741600","33749300","33747500","33745700","33743700","33741600","33749300","33747600","33745700","33743700","33741600","33749300","33747600","33745700","33743700","33741700"
"363100012193310","1241480","1241390","1241300","1241200","1241100","1241480","1241390","1241300","1241200","1241100","1241480","1241390","1241300","1241200","1241100","1241480","1241400","1241300","1241200","1241100","1241480","1241400","1241300","1241210","1241100"
"363100012111219","10583700","12394200","14392200","16558100","18874500","11943900","14014900","16298600","18763900","21398600","13320700","15655500","18223800","20989800","23940800","14708700","17308200","20159700","23228600","26495000","16106300","18970700","22106400","25477700","29060300"
"363100012126870","26168500","30527900","35310600","40480800","46019800","28388200","33167500","38405300","44062000","50118800","30623500","35824600","41519800","47665500","54240300","32873700","38496700","44650400","51287300","58379300","35132100","41179000","47797500","54924500","62534100"
"363100012142789","21506800","21505900","21504800","21503700","21502500","21506900","21505900","21504800","21503700","21502500","21506900","21505900","21504800","21503700","21502500","21506900","21505900","21504800","21503700","21502500","21506900","21505900","21504800","21503700","21502500"
"363100012080693","30746600","35988000","41759000","47992900","54659000","31538700","36932100","42867600","49275900","56126800","32334400","37877600","43979800","50560200","57595600","33131700","38826000","45092400","51847900","59067600","33929600","39777700","46207000","53137000","60541600"
"363100012073528","26288600","26288300","26287900","26287600","26287200","26288600","26288300","26287900","26287600","26287200","26288600","26288300","26287900","26287600","26287200","26288600","26288300","26287900","26287600","26287200","26288600","26288300","26288000","26287600","26287200"
"363100012151504","28154000","32899600","38106400","43735400","49766600","30553400","35751400","41451500","47610800","54192000","32968100","38618600","44819000","51507500","58639300","35394900","41503300","48203700","55421500","63104000","37830800","44398500","51597400","59347900","67584400"
"363100012125550","8332440","9738240","11274400","12929500","14702800","8402710","9821580","11371900","13041800","14831300","8472920","9904930","11469400","13154600","14960300","8543000","9988320","11567000","13267300","15089500","8613330","10071400","11664800","13380200","15218600"
"363100012117804","28447200","33325400","38701700","44511600","50740200","31138200","36529600","42461400","48871500","55723500","33850700","39760300","46253000","53258300","60734100","36580600","43009300","50065100","57667000","65769600","39326600","46276800","53890500","62093000","70822400"
"363100012132769","33833300","33832600","33831900","33831100","33830300","33833300","33832700","33831900","33831100","33830300","33833400","33832700","33831900","33831100","33830300","33833400","33832700","33831900","33831200","33830300","33833400","33832700","33831900","33831200","33830300"
"363100012150308","10154400","11903200","13837200","15937300","18185900","11544500","13561500","15790400","18199400","20772300","12952600","15240400","17761900","20478600","23378700","14374200","16934500","19748200","22776700","26000500","15805900","18639700","21744400","25084700","28635700"
"363100012144249","26092100","30456100","35254600","40440700","45996700","28302600","33090600","38344100","44017000","50091700","30528900","35743000","41455200","47613100","54209700","32772400","38409500","44580900","51230300","58345800","35026300","41088200","47717700","54863200","62497800"
"363100012086215","35224700","35223600","35222500","35221200","35219900","35224800","35223700","35222500","35221200","35219900","35224800","35223700","35222500","35221200","35219900","35224800","35223700","35222500","35221300","35219900","35224800","35223700","35222500","35221300","35220000"
"363100012139536","19195100","19194500","19194000","19193300","19192700","19195100","19194600","19194000","19193300","19192700","19195100","19194600","19194000","19193300","19192700","19195100","19194600","19194000","19193400","19192700","19195100","19194600","19194000","19193400","19192700"
"363100012119069","25997600","30350100","35154300","40345400","45909200","28213700","32993000","38260400","43939000","50020900","30446200","35660600","41382800","47553200","54154300","32696700","38340300","44523800","51184800","58309600","34961200","41033900","47676500","54836700","62478600"
"363100012086199","29080200","29079400","29078500","29077600","29076700","29080200","29079400","29078500","29077700","29076700","29080200","29079400","29078600","29077700","29076700","29080200","29079400","29078600","29077700","29076700","29080200","29079400","29078600","29077700","29076700"
"363100012102403","10715200","12570900","14632900","16872900","19275200","12014400","14124100","16464700","18996300","21704500","13329200","15696700","18314000","21137600","24153900","14657700","17285000","20175500","23292000","26619300","15997900","18884400","22048300","25459600","29096500"
"363100012092107","25946100","30348000","35193800","40443900","46077500","28170300","32994900","38311200","44053500","50211900","30412900","35667800","41445100","47685100","54366300","32670800","38356700","44599200","51336900","58540300","34942500","41059400","47765500","55003800","62725200"
"363100012217413","592336","592277","592212","592144","592073","592336","592277","592212","592144","592073","592336","592277","592212","592144","592073","592336","592277","592213","592144","592073","592336","592277","592213","592145","592073"
"363100012098077","9200910","10772600","12513600","14407200","16437800","10324700","12113800","14096000","16242400","18535100","11462000","13472800","15695100","18092300","20653500","12610300","14844800","17305300","19954100","22785000","13768600","16226900","18924000","21827800","24926500"
"363100012124802","25801500","30144400","34934000","40119000","45674500","28046100","32822000","38077300","43755400","49841800","30306600","35517200","41240800","47414700","54029400","32585400","38229200","44421000","51097800","58240000","34878400","40956100","47616300","54793100","62463500"
"363100012091530","9390650","10973100","12705900","14577700","16583400","10473800","12260000","14215600","16327400","18583400","11565900","13556300","15736600","18088900","20596300","12665300","14862100","17266200","19859100","22620500","13769900","16175100","18804500","21639100","24654300"
"363100012067950","10703300","12557100","14617400","16857800","19261100","12002500","14111200","16451800","18984600","21693700","13318500","15685800","18303700","21129000","24146600","14648000","17275900","20168300","23287100","26616800","15990400","18878000","22043800","25457300","29098100"
"363100012139440","42330800","42329800","42328600","42327300","42326000","42330900","42329800","42328600","42327400","42326100","42330900","42329800","42328600","42327400","42326100","42330900","42329800","42328600","42327400","42326100","42330900","42329800","42328600","42327400","42326100"
"363100012091985","8889460","10402900","12078000","13892500","15836400","9942110","11660800","13556300","15605200","17796800","11007300","12931300","15048600","17331200","19773100","12082400","14211800","16550800","19069100","21760800","13164600","15500700","18059900","20816400","23758000"
"363100012068249","21309600","21309200","21308700","21308100","21307600","21309600","21309200","21308700","21308100","21307600","21309600","21309200","21308700","21308100","21307600","21309600","21309200","21308700","21308100","21307600","21309600","21309200","21308700","21308100","21307600"
"363100012225638","631803","631745","631682","631615","631545","631804","631745","631682","631615","631545","631804","631745","631682","631615","631545","631804","631745","631682","631615","631545","631804","631745","631682","631615","631545"
"363100012110237","57660200","67628200","78609800","90450600","103144000","63464900","74543400","86712700","99856800","113907000","69321400","81514100","94880800","109327000","124735000","75214500","88521800","103104000","118850000","135626000","81143200","95572100","111365000","128418000","146555000"
"363100012091028","32909600","38471300","44574600","51177500","58254800","35697500","41785000","48466900","55685900","63400200","38504800","45119600","52381300","60216700","68574900","41324200","48471600","56312200","64767500","73766200","44156400","51838300","60258700","69328300","78976800"
"363100012149345","33634500","33633400","33632100","33630800","33629400","33634500","33633400","33632100","33630800","33629400","33634500","33633400","33632100","33630800","33629400","33634500","33633400","33632200","33630900","33629500","33634600","33633400","33632200","33630900","33629500"
"363100012066433","34597000","34595300","34593400","34591400","34589400","34597000","34595300","34593400","34591500","34589400","34597000","34595300","34593400","34591500","34589400","34597000","34595300","34593500","34591500","34589400","34597000","34595300","34593500","34591500","34589400"
"363100012206763","781047","781016","780981","780945","780907","781048","781016","780982","780945","780907","781048","781016","780982","780946","780908","781048","781017","780982","780946","780908","781049","781017","780983","780946","780908"
"363100012105301","25414600","29638500","34263400","39269600","44641600","27595900","32223400","37298600","42789400","48671000","29789400","34830000","40358300","46329400","52720700","31994200","37450000","43434200","49888000","56786700","34208300","40083600","46524500","53460600","60864400"
"363100012066434","48832200","57289900","66605000","76654500","87432500","49409400","57976600","67411700","77590000","88499600","49986200","58663400","68216300","78520700","89567500","50564200","59351800","69021700","79453900","90637200","51144000","60042400","69829400","80389700","91707700"
"363100012085946","9507660","9507060","9506390","9505690","9504950","9507670","9507070","9506410","9505700","9504970","9507690","9507080","9506420","9505710","9504980","9507700","9507090","9506430","9505720","9504990","9507710","9507100","9506440","9505730","9505000"
"363100012212613","2907520","2907400","2907270","2907140","2907000","2907520","2907400","2907270","2907140","2907000","2907520","2907400","2907280","2907140","2907000","2907530","2907410","2907280","2907140","2907000","2907530","2907410","2907280","2907140","2907000"
"363100012061962","19818300","19817800","19817300","19816800","19816300","19818300","19817800","19817400","19816800","19816300","19818300","19817900","19817400","19816800","19816300","19818300","19817900","19817400","19816800","19816300","19818300","19817900","19817400","19816800","19816300"
"363100012119033","9336010","10911200","12644100","14517200","16526500","10423400","12205600","14164800","16278300","18542500","11521000","13512600","15697200","18053900","20573000","12626700","14828400","17239300","19840200","22613700","13741600","16153000","18789400","21635800","24663800"
"363100012086677","8873830","10381000","12049800","13860300","15800600","9924830","11636800","13528400","15574000","17759700","10989300","12907500","15021700","17301000","19737800","12063300","14189400","16525000","19039200","21726500","13146200","15479500","18035500","20788000","23725200"
"363100012092248","9272160","10836200","12555800","14416900","16412600","10350200","12119200","14061800","16162400","18409600","11436700","13412200","15581100","17921100","20420300","12531700","14715300","17109300","19691000","22443900","13635000","16027200","18644800","21468300","24475900"
"363100012119428","36288200","42340600","48972300","56121000","63770800","39482700","46134900","53419200","61266100","69650300","42695200","49951400","57885000","66437700","75547400","45923100","53784000","62370900","71626600","81469900","49163500","57628500","66870500","76829200","87407500"
"363100012215795","625647","625518","625380","625233","625079","625648","625520","625382","625235","625081","625650","625521","625383","625236","625082","625651","625523","625384","625238","625084","625652","625524","625386","625239","625085"
"363100012120247","28880600","33698300","38959400","44651500","50748600","31554300","36867800","42684100","48963000","55682800","34246300","40063100","46432600","53300600","60646800","36952100","43274200","50199900","57660000","65635200","39671000","46505000","53980900","62042600","70642200"
"363100012135747","9881760","11550200","13385300","15370000","17495500","11032000","12918800","14994000","17231500","19626500","12191600","14299400","16613100","19107700","21772200","13360600","15691400","18242600","20995800","23928600","14537500","17090500","19880100","22893200","26094600"
"363100012085111","33058500","38596600","44675900","51248600","58303300","36033700","42131800","48827800","56060500","63804100","39028400","45695700","53010100","60901200","69336600","42040900","49277100","57211800","65763800","74887700","45068800","52878000","61425700","70645200","80456500"
"363100012086617","41847600","49073100","57033900","65631300","74827900","45761500","53734600","62501000","71963200","82069200","49702900","58429400","68003600","78331400","89340500","53666000","63146700","73530000","84727100","96637300","57654100","67883500","79076900","91145700","103955000"
"363100012071090","31436100","36906500","42954400","49506400","56543200","34308800","40334700","46989600","54184700","61899400","37209300","43792800","51052500","58895500","67283700","40131200","47277800","55141300","63633500","72692700","43070400","50779400","59245300","68391200","78119000"
