,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
11,1091NH,MFH_1964,46.5779880861874,30.286376352113,32.7811388742635,35.2872663127182,37.8043592614728,40.3334706999933,34.0542455129795,36.9361413822098,39.837317668557,42.7569392503756,45.6951876758495,38.0309495496413,41.342715208412,44.679171420176,48.0349443586936,51.4060944283768,42.2375662062346,46.0014957715132,49.7956167997534,53.6153724315424,57.4549168153629,46.6689939787955,50.9247375739181,55.2138860348552,59.5327357786577,63.879907039129
12,1091NJ,MFH_1964,37.9848102257764,31.7431408244238,34.2335396814756,36.7351893176319,39.2485960797021,41.7727843238341,35.7507152711765,38.6330512584836,41.5318126422881,44.4487037118506,47.380328238572,39.9917773466349,43.3039029756745,46.6379744164251,49.9902990421555,53.3563938311149,44.4781582762462,48.246366531336,52.0418187147515,55.8574506710066,59.6903848682337,49.2124885934343,53.4729894464017,57.7651925496011,62.0864673696086,66.4308982937008
13,1091NP,MFH_1964,42.6394653619387,29.6319191299587,32.1150683848049,34.6126031479664,37.120365656674,39.6392681626744,33.3663970885979,36.2348148167505,39.1236880359953,42.0291572197111,44.9544327923146,37.307307091561,40.6015183225422,43.9238339246466,47.2667453642658,50.6265334612011,41.4776133222438,45.2255469941486,49.002830611677,52.8076396713356,56.6329393086919,45.8768245681673,50.1121638224168,54.3825545957076,58.6830496766434,63.0120350813646
14,1091NR,MFH_1964,36.4595521058649,29.8324832147146,32.3292811569161,34.8408129917504,37.3630712368464,39.8953737675452,33.5691962025713,36.4526906139207,39.3570239336005,42.278359210404,45.2203287581403,37.5096939322836,40.8211874608793,44.1624045714878,47.5243582717279,50.90317750416,41.6796072379109,45.4482607129221,49.2467741948779,53.0735617439465,56.9210858826465,46.0794818191803,50.3377814274886,54.6335808389216,58.9601270193559,63.3149813731358
15,1091NV,MFH_1964,57.8159446340282,30.6071139250925,33.0741686409976,35.5522175130478,38.0407825344542,40.5419299281108,34.3816868240026,37.2317791735699,40.1009146968249,42.9891396524888,45.894094845765,38.3659350879358,41.6411296685903,44.9405946584628,48.2584860390694,51.5914423433139,42.5778533595588,46.3006935882488,50.0534477901808,53.8308116319552,57.6271107104003,47.0164702057201,51.2257208910695,55.4677535903944,59.7389755429911,64.0365649668474
16,1091PA,MFH_1964,32.9693165660959,31.1560758076655,33.6332741959385,36.1260278247341,38.6300528580618,41.1445943576119,35.1149898608831,37.9807883549418,40.8650038324183,43.7667233446588,46.6829973652438,39.3008243246583,42.5886684472966,45.9027774004334,49.2385162139808,52.5908987837533,43.7231124897401,47.4663950936373,51.239418755599,55.0367057837032,58.8529891664861,48.3988843598608,52.6289090498157,56.8929937472353,61.1876446678488,65.5068223051778
17,1091PB,MFH_1964,60.4119347652338,36.7383431751248,38.3126495114027,39.9007110540646,41.4971369225768,43.0959318776016,39.7133839991099,41.5351873528903,43.3700448568417,45.2132666866436,47.0608398998357,42.8451954969085,44.9275983670668,47.027624339956,49.1411154270032,51.2647113932568,46.134382027325,48.5021389504819,50.8921121032817,53.2970008313695,55.7116801720857,49.6014192666461,52.2741356424103,54.9706154063562,57.6869181390804,60.4159124066931
18,1091PD,MFH_1964,45.0979499696648,43.8604965991505,46.2898469582686,48.7323182581721,51.1866771601459,53.648822441476,49.0587220920216,51.8685500149072,54.6921081181843,57.5279104515939,60.3741590153229,54.5339287131343,57.747771651887,60.9806496134549,64.2318939202218,67.4991864897837,60.2896084455968,63.9413163471121,67.6204994689127,71.3197280597046,75.0359856404625,66.3523449395392,70.4765998828576,74.6288204100468,78.8069856287548,83.0076927128888
19,1091PG,TH_1964,42.915891039193,42.896912608973,45.3368947879596,47.7882441564275,50.2478571725118,52.7141820652798,48.0296099725516,50.8483925233809,53.6800753385886,56.5236114401963,59.3787951718152,53.4334372405012,56.660653379173,59.9089960377688,63.1760160356604,66.4580302538875,59.1230521045215,62.7952899721786,66.4911222364235,70.2077070998859,73.9414549237822,65.1237503004154,69.2718957474248,73.4476926306887,77.6478504479891,81.8687795605423
20,1091PH,MFH_1964,47.7655516306706,44.2141914422495,46.6592801113438,49.1141676784836,51.5763635146667,54.0451040693961,49.5452646531684,52.3694561440525,55.2056826451521,58.0545440890007,60.9139316218444,55.1609785815267,58.3971782846691,61.6541938287432,64.9280438433001,68.2151287331394,61.0803674504296,64.7624261045332,68.4667004421466,72.1913724858956,75.9324972248789,67.3219564493177,71.4828703437198,75.6701630898179,79.8806895867552,84.1113774527695
21,1091PK,MFH_1964,41.2464582134447,37.9411570895116,40.3672454746773,42.8102141195177,45.2636780558343,47.7251032493734,42.4226265968444,45.2274433613079,48.0480030629858,50.8811331708045,53.7278712420961,47.1332366504001,50.3414437338281,53.5729160451293,56.8265162618434,60.0997502557678,52.0846996762177,55.7368615796962,59.4158403496083,63.1165280113952,66.8373682290586,57.3094792469814,61.4304574404332,65.5830611794931,69.7645568996511,73.9707145594757
22,1091PP,MFH_1964,35.0624289667334,21.0176695772733,23.003136811289,25.0084554090841,27.0268428213675,29.0541251716521,23.1925137316524,25.4854225995868,27.8072686477999,30.1489660597925,32.5028160694835,25.4863388163767,28.1206402403862,30.787696414632,33.479223212306,36.1861220916759,27.9122009207012,30.9106730681995,33.9468500816458,37.010666301585,40.0922978479931,30.4747320295078,33.8639070117003,37.2982820221907,40.7666715810034,44.2575339016331
23,1091PR,MFH_1964,87.8164569381204,27.8646569679772,30.358288335371,32.8703818381795,35.3963181058623,37.9331505631914,31.2909561288463,34.1718472843131,37.0739783362169,39.9967047212267,42.9377397741912,34.8991602698228,38.2007671196001,41.5376714851326,44.901494043115,48.2844232998431,38.7083453961604,42.4707996809873,46.2671242341932,50.0934823692831,53.9446101523855,42.7340577615375,46.9826509187899,51.2733862405048,55.5988205548818,59.9535825008276
24,1091VP,MFH_1964,35.5335540437644,32.2885478163637,34.7637737657003,37.2539370491245,39.7548274677198,42.26567073203,36.2860429671271,39.1461230381312,42.0249957594724,44.9205157041165,47.8335055546104,40.5035653716228,43.7862139132113,47.0986887298841,50.4300207210154,53.7787580938752,44.9660213406838,48.7036294617639,52.4698862927141,56.2634206959561,60.0761510252936,49.6749594532221,53.8981277183341,58.1549453127192,62.4403148307924,66.7524618592173
25,1091VR,MFH_1964,41.6062951031505,29.9133283195648,32.3942490908993,34.8922105236565,37.402224322236,39.92261699392,33.6660874650221,36.5336976930621,39.4218564807214,42.3274582117068,45.2505350685706,37.6267298068165,40.9167843071252,44.2402764792343,47.5838827465071,50.9461066202636,41.8192635289357,45.5678711251512,49.3458292090297,53.1539906182063,56.9821052097854,46.2464563308741,50.4820342166439,54.7526589018271,59.0543397499432,63.3832148547208
26,1091VS,MFH_1964,40.3748176792295,29.8062193750685,32.2914100191581,34.7949461692186,37.3110387276491,39.8375388327362,33.5557104481362,36.4289309943057,39.3234156496688,42.2355402146193,45.164278367145,37.5129836198627,40.8085998192448,44.1386940237297,47.489539176402,50.8584251456979,41.7009066275861,45.4562669796619,49.2414868877849,53.0561975174818,56.8928778527559,46.1225103284991,50.3657905797643,54.6436290175394,58.9530589297576,63.2894297948002
27,1091VT,MFH_1964,36.7349636168248,28.9945245337249,31.480886464899,33.9870644589781,36.5066641953445,39.0370583046352,32.6205474948382,35.4956967816046,38.3922290563781,41.3079126379528,44.2395187109673,36.4462188724733,39.7413673966603,43.0723494403498,46.4267562229368,49.7995704185898,40.4906899734316,44.2461979270583,48.0330285551973,51.8492350721157,55.6896260491932,44.7603234632783,49.0018630939743,53.2806765490646,57.5914616072447,61.930261386944
28,1091VV,MFH_1964,41.1626137104268,26.0226628742099,28.4910789289279,30.983288156697,33.4915591129708,36.0115715991369,29.3084198708695,32.1625633616004,35.0440716747303,37.9484962889159,40.8693034384338,32.7757535319825,36.0472132376895,39.3566457782301,42.6963410961796,46.0564931961726,36.4371646302665,40.1644159831466,43.9318002701664,47.7318747729245,51.5569401275569,40.3062874558971,44.5167380525929,48.7741013010531,53.0690631097145,57.3939241147134
29,1091WS,MFH_1964,37.4674250172669,30.679938228377,33.1770742068186,35.6907031743718,38.2160651291158,40.7513367954611,34.4590874726936,37.3447760055905,40.2503674704955,43.1745118083844,46.1137294856891,38.4437797239306,41.7521759127849,45.0906074353969,48.4524353417191,51.8330805655764,42.6478217712852,46.4148065662486,50.2139561695132,54.0423756091506,57.8906144719906,47.0906154939318,51.3489382649449,55.6432254949154,59.9681187021488,64.3215719209071
30,1091WV,MFH_75_91,34.674060849329,15.8980241126585,18.3404095802023,20.8123162401606,23.30359562723,25.8095200850698,17.9669602755594,20.785727616529,23.6433825968742,26.5360684443168,29.4465452090422,20.1452368212017,23.3807666190804,26.6661856325564,29.985498031905,33.3283953935256,22.4499870605352,26.1312850865573,29.8661869153017,33.6428023133397,37.4489033575039,24.8805000677944,29.0330352375106,33.2550634008092,37.5304820891006,41.8443796344523
31,1091ZC,MFH_1964,30.2726631421026,31.6330337740258,34.1537363916401,36.688031977129,39.2346518534909,41.7922140689918,35.551388003454,38.4704325446338,41.4083713111593,44.3642074853863,47.3333874230769,39.6964502820843,43.0501979358941,46.4278918681097,49.8230074541513,53.2340494675526,44.0777583423753,47.8974276250339,51.7424931026715,55.6068379397446,59.4900770021635,48.7076138202536,53.0256919249812,57.3774126251985,61.7573840436485,66.1590135909121
