,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
10,1091NJ,MFH_1964,36.2396625418942,26.1225553918655,28.0999261317021,30.0892762960518,32.0896796407513,34.1002840211701,30.115655729825,32.4902370166872,34.8811943003581,37.2859340971801,39.7040735595657,34.3484557073461,37.154926122711,39.9840709951956,42.834865281259,45.7066173852592,38.8497923927155,42.1360202349468,45.4474048686556,48.7806859143868,52.1317137982885,43.646020519862,47.4312099179472,51.2464713765369,55.0888779640749,58.9542924566314
11,1091NP,MFH_1964,43.0438438532532,24.1754081094698,26.1427316313974,28.123861732647,30.1168511066053,32.1215067769412,27.8887639315096,30.2510924598105,32.6312274404773,35.0271338503824,37.4364784302502,31.8282704702467,34.6116207230083,37.4212333000966,40.252301336538,43.1085966424396,35.9934014265966,39.2445087625406,42.5357551753446,45.8526148102709,49.1886141885777,40.4357516541631,44.1891237499432,47.9779684040323,51.7975840112739,55.6440233285325
12,1091NR,MFH_1964,34.818872261101,24.3591661108021,26.3385724992044,28.3321329742795,30.3374430466047,32.353854697754,28.0764385458792,30.4535406635548,32.8483439161296,35.2576082114737,37.6814188151695,32.0193066587814,34.8188315246164,37.6448739865673,40.4915507194509,43.3644210392374,36.1851954289209,39.4546530254099,42.7646799859889,46.1009005334707,49.4552997031131,40.6274299515099,44.4020861235197,48.2118376092314,52.0529156699046,55.9221143196421
13,1091NV,MFH_1964,49.0796793008749,25.1700642534707,27.1281188370465,29.0977843597208,31.0796159261518,33.0723645508588,28.9327024022316,31.2822908046534,33.6487328012779,36.0291757709457,38.4237276506734,32.9129261573936,35.6837773170173,38.4765705302097,41.2931253066836,44.1321464022366,37.1216063185111,40.3608732921275,43.6322746576183,46.9251863286104,50.2366477469274,41.6096120596693,45.3402237535727,49.1061771107084,52.9001324139304,56.7193603986698
14,1091PA,MFH_1964,31.9390254234054,25.5863867519397,27.550648450476,29.5277967703933,31.5166905258744,33.5158900671194,29.525953316381,31.8824844720226,34.2572746007381,36.648058887598,39.0521862701658,33.7023071595216,36.4833945525405,39.2890788890944,42.1168846737955,44.9665134426609,38.1318286870135,41.381416749721,44.6663113459396,47.9760486795617,51.3060464506138,42.8518610101335,46.6030968013407,50.3871285172615,54.2011646418199,58.0410969060745
15,1091PB,MFH_1964,47.3346163849867,31.3042872485463,32.5559868551338,33.8154947774718,35.081481426191,36.3521337248787,34.263227953987,35.7591610405343,37.2680999285482,38.7861041986254,40.3107805899011,37.3879805409525,39.1485502606897,40.9244706940541,42.7128409187853,44.5111709766099,40.6767077586778,42.7251940127434,44.7932614920657,46.8804267096012,48.9829184664116,44.1550102461094,46.5199387700626,48.9083889386757,51.3145830817807,53.7346774773826
16,1091PD,MFH_1964,42.4339360474061,36.4056178862397,38.3351688758082,40.2735612694166,42.2204087199976,44.1756369300382,41.5759818117582,43.8833505141309,46.2059502066564,48.5411507573766,50.8872136044886,47.0366558393398,49.7542954081691,52.4887707934306,55.2405872182125,58.008035839717,52.7925138858333,55.9553887307089,59.143569308492,62.355198181359,65.5887745395487,58.887525219397,62.5364543939283,66.2147756645788,69.9178528665411,73.6422385952146
17,1091PG,TH_1964,39.5036883898654,35.5811726799627,37.5183997728616,39.4651805398148,41.4204680028435,43.383476928464,40.6948561756095,43.01561373729,45.3500007087267,47.6955305172208,50.0516048896416,46.0939159545498,48.8266406547502,51.5781735664937,54.3461215972578,57.1297369056294,51.792785356059,54.9778793271298,58.1912977917273,61.4280302123825,64.6826734348849,57.8440376314881,61.5202577546707,65.223063640094,68.9487908648333,72.6961120103799
18,1091PH,MFH_1964,39.2327353508115,36.6262447597614,38.5677536962715,40.5184070589725,42.4769686232502,44.4431111531773,41.9407380170299,44.2684762466357,46.6080858684933,48.9587124332371,51.3187743005517,47.5542885523132,50.2962529265735,53.0558516813611,55.830921423601,58.6208258612124,53.4836762967728,56.6826256435229,59.9088628306561,63.1551523082239,66.4173490878138,59.7898216722098,63.479243134678,67.1937890444542,70.930477918645,74.6875644989716
19,1091PP,MFH_1964,33.498052892563,17.4275122620464,19.0018144863952,20.5936393568494,22.1980367576972,23.8135051114222,19.5865516768009,21.4747090525973,23.3855173434755,25.3142809383876,27.2569659384117,21.8808857708529,24.1076743271217,26.3654361009799,28.6490809991506,30.9512283863824,24.308440331192,26.9088926349108,29.546948002712,32.2133042891322,34.9002500028571,26.8906955514462,29.8896512578059,32.9293531608463,36.0035913467698,39.1059522980477
20,1091PR,MFH_1964,36.3898190990004,22.8079502076275,24.7859002165833,26.7792890519955,28.7861062901407,30.8044796280092,26.2159407005419,28.5866292858856,30.9800617487726,33.3913424772348,35.8173407350925,29.8294548156276,32.6219026740086,35.4426345852316,38.2877064355798,41.1570414913232,33.6392077715665,36.892579798727,40.1911019525621,43.5236785357281,46.8806410982572,37.6853006156057,41.4493202685226,45.2506478609182,49.0885160554934,52.9567554603642
21,1091VP,MFH_1964,34.3049143225059,26.4865388264496,28.4502175418889,30.4275431089894,32.4146440804711,34.4130045111249,30.4673222297888,32.82432385782,35.1984405090339,37.5876235425781,39.9888725868108,34.686522261439,37.4621886507143,40.2630678403989,43.0841430800595,45.9277211070336,39.1429774872164,42.3844435083666,45.6637045335852,48.9704528344901,52.2959937857321,43.8951951541361,47.6394653907434,51.415400839893,55.2216787570976,59.0531210816205
22,1091VR,MFH_1964,36.2666413819021,24.4220355183555,26.3887273783698,28.3706576768801,30.3637392297493,32.3675214812456,28.1544552907832,30.5148041300676,32.8948326000604,35.2917086361624,37.7011358676466,32.1165297561533,34.8972792756378,37.7051104128509,40.5344073124229,43.3874388442881,36.3018706778419,39.5484304587683,42.8356850770302,46.1534165722843,49.4919379962998,40.7651079383139,44.5186233737493,48.3057052111942,52.1260798989542,55.9725385453227
23,1091VS,MFH_1964,37.0159042756633,24.3110988855066,26.2810919156721,28.2658383247652,30.2621148202159,32.269007333982,28.0376260035477,30.3988080832373,32.7825692471989,35.1834411234604,37.596693008996,31.9916758827041,34.7750130713848,37.586093026962,40.4201850464102,43.275829828118,36.1672830262792,39.4160412112844,42.7064456191975,46.0287141183381,49.3733051212476,40.6184897027363,44.376848839442,48.1692209290886,51.9955578628318,55.8484348423634
24,1091VT,MFH_1964,34.6587851808693,23.6483501887518,25.6200009652335,27.6058806878427,29.6040267433205,31.6129988267753,27.2509484109677,29.6110225099372,31.994790415751,34.3972664576301,36.8127843811657,31.0701621578797,33.8523722103179,36.6622804337497,39.4968321156026,42.3528617506203,35.0996287639225,38.3435435855345,41.6302718657394,44.9513617055027,48.2973798991601,39.3872423236256,43.1409459392563,46.931132002967,50.7571357586541,54.6109801330712
25,1091VV,MFH_1964,34.5323940523715,21.1750899177888,23.131701453225,25.1060429126696,27.0949490020899,29.0952009596482,24.437909226271,26.7780987919748,29.1444875819371,31.533397011201,33.9391701860386,27.8955331340669,30.6555091273198,33.4478973037268,36.2699921923749,39.1158802540741,31.5475445923006,34.7651942994488,38.0284948181724,41.330131752801,44.6602670272863,35.428462415628,39.1482389694237,42.9146929166433,46.7211942495154,50.561294750804
26,1091WS,MFH_1964,36.6925041275613,25.2814279797146,27.262437784969,29.2574909877033,31.2638874698688,33.2817246584054,29.0402428298607,31.4156368878301,33.8110591410162,36.221805260035,38.6464695133253,33.0192843185835,35.8187917640717,38.6446044833329,41.4935630598875,44.3665443361946,37.2271538528627,40.4949647621815,43.801885628803,47.1373108344124,50.4928616621782,41.7049377650676,45.4776011588138,49.2867161462167,53.1281907958008,56.9970284973624
27,1091WV,MFH_75_91,34.5157318043549,12.783582745797,14.7172475086581,16.6771098859796,18.6543721714129,20.6470437728145,14.8291116778672,17.1434771881798,19.4933534404815,21.8702093255858,24.2686240345304,17.0078503252572,19.7359746311193,22.5107889866338,25.3235312317404,28.1654214332345,19.307517445367,22.4885903296046,25.730625098238,29.0141068390029,32.329260322623,21.7498673666225,25.4195062100895,29.1520619838076,32.9339382325107,36.7617936051007
28,1091ZC,MFH_1964,27.6994867750239,26.1805318803761,28.187171107919,30.2068595846216,32.237920844446,34.2772738146738,30.0948535293348,32.5035047817694,34.9288980396362,37.3685639137714,39.8193986765102,34.2368347352469,37.0831795532439,39.95492056622,42.8503586531909,45.7629465346302,38.6454873159123,41.9797517157685,45.3372600906903,48.7166078339973,52.1133772311303,43.3368056635303,47.17405518464,51.0427724263795,54.9404879995848,58.8601562159075
