"buildingID","case1_annual_h_wh","case2_annual_h_wh","case3_annual_h_wh","case4_annual_h_wh","case5_annual_h_wh","case6_annual_h_wh","case7_annual_h_wh","case8_annual_h_wh","case9_annual_h_wh","case10_annual_h_wh","case11_annual_h_wh","case12_annual_h_wh","case13_annual_h_wh","case14_annual_h_wh","case15_annual_h_wh","case16_annual_h_wh","case17_annual_h_wh","case18_annual_h_wh","case19_annual_h_wh","case20_annual_h_wh","case21_annual_h_wh","case22_annual_h_wh","case23_annual_h_wh","case24_annual_h_wh","case25_annual_h_wh"
"363100012148739","22523500","22522500","22521400","22520300","22519100","27954400","27952000","27254800","27946800","29771100","96451600","50280700","36796400","86467300","36785800","62723900","36447200","36440800","121472000","62682100","128096000","43464500","74205100","50095300","50083400"
"363100012206762","834236","834208","834178","834147","834114","1100440","1100380","1062400","1100260","1188100","4323060","2121560","1529980","3844600","1529740","2698780","1504520","1504390","5479860","2697890","5759250","1858830","3232100","2176500","2176250"
"363100012115400","52468600","52465900","52463100","52460200","52457100","65201700","65194600","63387200","65179500","69350200","223206000","114694000","85767600","201454000","85736400","142828000","84665200","84646800","280190000","142707000","296707000","101702000","168828000","116937000","116903000"
"363100012126166","12862600","14917800","17144300","19534300","22083100","23336000","26487800","29835000","33402700","37198300","32064400","36183600","40518500","45040200","49953900","39321600","44184500","49320800","54640300","60457900","45270100","50850900","56640400","62792800","69283700"
"363100012124714","78429200","90719000","103947000","118084000","133146000","106601000","121779000","138065000","155412000","173938000","133204000","151474000","170798000","191068000","213203000","158969000","180055000","202205000","225238000","250685000","182872000","206996000","231774000","258457000","286640000"
"363100012245935","77626800","89863500","103085000","117234000","132290000","84190600","97097700","111026000","125872000","141701000","90486500","104145000","118777000","134215000","150978000","97017000","111399000","126631000","142571000","160101000","103211000","118339000","134103000","151126000","169223000"
"363100012143730","123111000","123108000","123106000","123104000","123101000","153271000","153265000","149377000","153254000","163357000","533198000","276578000","202359000","478617000","202335000","345457000","200423000","200409000","672387000","345364000","710061000","239576000","409180000","276399000","276373000"
"363100012072700","11186000","12941800","14841200","16871800","19034200","20841400","23575800","26476800","29559300","32838300","28815100","32411100","36194500","40138300","44410400","35409900","39672400","44170800","48832200","53907400","40812400","45707200","50791100","56183900","61865100"
"363100012071904","51877900","60057300","68921900","78404700","88486500","69537700","79566400","90344900","101824000","114059000","86381000","98294900","110948000","124298000","138695000","102601000","116304000","130711000","145843000","162255000","117846000","133303000","149387000","166599000","184820000"
"363100012080907","78699100","91054500","104400000","118631000","133775000","146138000","165152000","185261000","206586000","229239000","201528000","226539000","252665000","279624000","309195000","247635000","277104000","308080000","339708000","374849000","284973000","319089000","353937000","391020000","429983000"
"363100012079453","27873100","32148100","36774400","41720700","46983400","38085500","43382800","49047300","55071400","61478100","47834700","54129900","60808000","67880700","75415700","57120000","64383700","72039700","80110800","88718900","65889800","74054900","82650600","91753300","101389000"
"363100012129329","50658500","58495600","66984800","76078900","85755500","69269700","79037500","89499400","100639000","112497000","87074600","98743200","111130000","124243000","138250000","104102000","117606000","131833000","146826000","162871000","120189000","135421000","151414000","168388000","186374000"
"363100012068619","17434600","17434400","17434300","17434100","17433900","21657800","21657400","21126700","21656700","23079300","75070400","39153000","28545200","67335900","28543800","48879300","28297700","28296800","94678300","48873500","99882900","33733500","57879400","38919500","38917800"
"363100012123408","9304550","9304300","9304040","9303760","9303470","11696500","11695300","11350300","11692900","12472900","41347100","20886100","15557100","37340300","15551900","26135600","15344700","15341600","52062900","26115500","55285200","18574500","30997400","21431200","21425900"
"363100012136350","22470400","22469600","22468800","22467900","22467000","28025100","28023000","27284400","28018700","29869400","97618900","50405200","37046600","87656900","37037600","62959900","36646000","36640600","122954000","62924300","129831000","43914900","74559600","50653000","50642900"
"363100012102710","29810400","34397100","39346300","44617400","50227600","40768100","46428300","52469800","58890100","65715700","51172900","57916100","65045100","72566600","80609900","61112300","68882800","77055800","85621500","94817200","70465300","79219800","88390300","98092100","108365000"
"363100012126370","10353000","11986400","13753700","15646700","17665400","19284400","21815300","24501000","27346600","30371100","26674400","29975600","33463800","37107000","41017700","32775500","36690000","40832500","45146300","49784700","37823800","42295400","46979700","51929100","57142200"
"363100012081291","55481100","55480200","55479200","55478200","55477200","68408500","68406300","66724400","68401700","72729500","231310000","121113000","89463500","207971000","89454100","150609000","88606700","88601100","290945000","150573000","307142000","105457000","177908000","121245000","121235000"
"363100012081359","47830800","55491600","63814500","72724500","82212900","63964600","73374200","83501100","94296200","105798000","79412000","90584500","102468000","115026000","128569000","94326100","107170000","120711000","134931000","150394000","108337000","122852000","137966000","154161000","171330000"
"363100012149906","13759600","15980700","18389900","20975300","23733700","25026000","28456000","32099100","35985000","40125200","34452100","38947200","43675300","48623200","53991000","42290700","47606900","53221400","59053200","65417300","48723300","54823700","61162500","67903500","75018300"
"363100012079930","32416900","37456200","42898600","48708700","54892700","44302600","50565200","57258500","64385500","71964600","55640200","63127400","71058900","79443300","88422200","66505300","75173700","84284800","93864600","104164000","76750200","86546100","96789300","107678000","119218000"
"363100012110673","9712080","11220200","12848800","14591800","16451200","18131900","20476100","22961300","25598500","28398800","25072100","28149700","31382500","34739600","38385300","30816000","34454100","38290800","42247300","46573900","35504900","39688700","44015600","48605300","53431500"
"363100012064289","21726400","21725800","21725200","21724500","21723800","26942200","26940700","26285000","26937600","28696400","92983300","48579900","35446200","83346100","35439900","60606800","35133900","35130100","117218000","60581800","123624000","41839400","71716700","48239100","48232000"
"363100012080669","23902300","23901900","23901500","23901100","23900700","29589700","29588800","28882700","29586800","31511600","101728000","53340300","38879000","91116600","38874900","66514800","38552600","38550200","128255000","66498800","135139000","45840500","78691400","52843800","52839200"
"363100012095800","32167200","37140900","42504800","48234400","54337600","43911500","50087000","56685300","63715300","71190600","55090600","62489600","70311800","78561900","87455300","65846700","74392700","83381500","92789100","103003000","75921700","85624500","95716000","106482000","117881000"
"363100012101953","12895500","14956900","17190700","19588300","22145200","23395400","26557400","29916000","33496200","37305500","32144400","36279000","40629400","45163700","50097700","39424300","44302900","49456400","54788700","60629500","45383800","50986400","56793700","62968000","69479500"
"363100012074128","12914400","14978700","17217900","19618600","22176600","23419000","26585500","29947600","33530500","37344000","32179000","36312600","40666300","45212200","50145200","39455700","44337800","49497900","54849300","60688900","45429300","51026600","56845800","63025100","69546300"
"363100012064048","30105200","34728900","39715900","45027900","50680800","41187100","46898900","52988200","59456100","66336400","51726000","58513900","65697300","73288100","81382900","61764300","69592400","77827500","86482600","95731700","71234800","80034600","89281200","99054600","109406000"
"363100012112250","35834600","41543000","47723500","54318700","61342100","47853600","54856400","62370400","70379100","78932500","59273700","67652500","76500100","85782200","95937300","70423600","80043000","90134200","100604000","112229000","80750100","91744200","102980000","115105000","127920000"
"363100012149833","76025700","87690400","100273000","113692000","127987000","103866000","118251000","133605000","149930000","167273000","130286000","147417000","165507000","184571000","205009000","155552000","175253000","195965000","217618000","240986000","179213000","201470000","224671000","249276000","275291000"
"363100012100079","24752100","24750800","24749400","24748000","24746500","30257200","30252100","29529300","30241200","32090400","100157000","52839100","39218400","90030100","39194800","65463600","38826900","38813000","125571000","65371600","132555000","45984500","77080900","52704600","52679600"
"363100012144093","32230100","37271700","42710600","48510600","54693300","43149200","49286600","55855100","62856300","70306300","53537100","60790500","68481200","76606000","85327600","63497600","71822900","80569800","89767500","99687300","72859900","82227300","91989700","102405000","113424000"
"363100012119538","22668300","22667800","22667200","22666600","22666000","27965700","27964500","27252400","27961800","29720800","94194200","49189400","36567200","84817300","36561800","61133300","36180700","36177500","118256000","61112400","124857000","43151000","72179700","49572400","49566500"
"363100012100342","31195700","35998300","41175400","46686900","52559700","42668500","48606400","54943400","61675800","68839300","53569700","60658000","68143400","76033400","84494000","64001400","72175700","80760000","89748200","99436300","73801500","83035400","92667300","102886000","113701000"
"363100012121646","33411100","33410200","33409300","33408300","33407300","41568600","41566500","40456500","41562000","44259400","143305000","73985800","54794100","129089000","54784900","92262500","54178400","54172900","180215000","92226600","190600000","64949900","109168000","74800400","74790200"
"363100012088980","37834500","37832600","37830700","37828600","37826500","47144000","47138100","45845500","47125700","50195300","163183000","83834800","62202100","146984000","62175800","104582000","61438600","61423300","205079000","104480000","217006000","73784900","123729000","84971600","84943700"
"363100012193310","1406790","1406700","1406600","1406500","1406400","1844100","1843660","1788140","1842740","1990920","7351730","3650640","2555290","6513500","2553160","4651030","2525560","2524340","9356470","4642730","9856140","3085490","5569790","3618900","3616670"
"363100012111219","12087100","14015700","16107300","18344700","20725400","22679500","25699200","28895300","32283500","35887400","31500600","35439100","39603700","43973700","48637400","38758000","43449300","48413500","53609800","59148200","44787100","50135200","55769100","61703300","67962200"
"363100012126870","30006800","34620500","39602000","44908100","50552500","41025900","46715700","52792100","59244900","66099700","51503300","58264000","65423400","72983900","81039700","61483100","69277400","77478000","86089800","95289300","70905400","79657600","88859700","98574200","108864000"
"363100012142789","24154400","24153300","24152200","24151100","24149900","29730200","29727700","28990000","29722500","31582900","99886200","52314600","38795600","89839100","38784900","64984300","38403200","38396800","125452000","64942300","132427000","45694800","76686500","52476900","52465000"
"363100012080693","35114600","40689900","46709700","53140700","59986500","40249500","46369700","52970300","60001200","67505500","45238600","51909300","59075200","66705200","74871600","50157100","57416800","65119200","73296800","82067400","54960800","62718500","70940300","79740100","89109900"
"363100012073528","29562600","29562300","29561900","29561600","29561200","36808000","36806600","35780100","36803700","39173800","126563000","64886200","48517900","114325000","48511600","80870300","47909000","47905300","159058000","80846000","168558000","57636300","95689800","66319900","66313200"
"363100012151504","32085900","37114900","42544200","48323600","54487700","42978600","49100600","55648000","62624900","70055900","53343400","60575000","68239700","76346300","85041600","63277200","71576900","80299100","89479500","99369500","72625700","81957000","91695900","102079000","113072000"
"363100012125550","9506700","10980900","12566800","14258300","16068300","10372200","11925300","13596000","15372800","17275200","11209400","12844700","14598000","16457600","18458300","12044200","13765100","15593500","17526600","19617300","12854300","14652500","16553100","18589900","20760200"
"363100012117804","32492800","37689400","43302400","49312900","55701800","43501700","49869000","56707400","63999800","71770700","54018000","61597200","69645000","78132000","87303200","64182600","72915700","82092800","91712000","102201000","73732700","83619100","93869900","104852000","116501000"
"363100012132769","38233200","38232500","38231700","38230900","38230100","48371100","48369300","47138200","48365600","51813000","176807000","91024100","64932200","157622000","64924500","114552000","64379200","64374600","224067000","114522000","235955000","77253900","136278000","89747000","89738200"
"363100012150308","11604700","13474600","15503100","17675100","19989900","21847800","24808600","27941700","31266900","34804900","30424500","34303700","38403200","42707600","47307600","37482300","42113700","47011100","52141500","57617800","43343000","48629900","54197800","60065000","66264000"
"363100012144249","29883300","34468200","39428000","44732000","50379700","40795600","46470400","52533200","58993800","65859800","51208600","57943700","65091200","72674600","80744400","61115600","68882800","77080600","85733300","94946300","70480400","79202500","88410500","98150100","108469000"
"363100012086215","39644200","39643100","39641900","39640600","39639300","49310100","49307400","47990000","49301600","52496500","169985000","87684200","64982000","153096000","64970300","109345000","64249800","64242800","213862000","109299000","226229000","77035700","129392000","88710200","88697100"
"363100012139536","21585900","21585400","21584800","21584100","21583500","26779500","26778100","26122700","26775200","28526300","92514500","48286100","35249700","82899500","35243800","60251100","34934100","34930500","116658000","60227800","123014000","41622800","71309500","47993500","47986900"
"363100012119069","29805300","34388800","39349700","44661700","50324000","40726300","46405200","52483100","58956800","65841100","51156800","57907200","65073600","72676500","80765100","61087300","68875300","77097000","85770700","95008500","70475700","79224300","88460900","98226600","108572000"
"363100012086199","32464600","32463800","32462900","32462100","32461100","40179600","40177800","39119600","40174000","42721500","136199000","70689600","52683200","122784000","52675900","87928800","52083500","52079200","171005000","87900900","180742000","62308100","103884000","71613000","71605100"
"363100012102403","12254600","14233300","16380900","18688100","21149500","22222700","25258000","28482900","31914900","35567900","30592100","34533600","38706100","43079500","47775100","37521600","42190600","47135800","52305400","57859600","43270900","48588200","54178100","60088300","66331900"
"363100012092107","29752500","34391300","39404900","44779200","50528800","40721500","46461200","52609700","59155700","66119700","51219900","58036900","65272400","72947700","81110600","61216900","69072600","77364500","86105000","95409700","70670200","79485900","88788300","98621500","109030000"
"363100012217413","656905","656841","656774","656704","656632","863075","862951","835204","862687","932086","3391930","1684970","1197700","2991980","1197200","2143440","1179850","1179580","4307740","2141580","4505110","1448010","2565460","1697710","1697190"
"363100012098077","10533900","12206000","14016600","15961100","18037000","19657200","22273200","25050800","27995700","31128300","27263200","30694100","34314800","38091600","42161100","33568800","37641600","41946600","46419300","51256600","38777300","43440000","48308400","53466200","58898500"
"363100012124802","29663900","34255300","39214600","44521200","50188200","40541400","46222700","52296600","58768500","65652100","50897800","57668100","64838100","72412400","80520900","60795900","68595000","76820000","85437700","94702900","70101200","78898000","88121900","97886800","108228000"
"363100012091530","10703400","12378100","14185600","16111200","18159100","19979000","22563800","25301200","28208500","31298300","27602600","31000500","34566700","38267600","42292500","33920900","37938100","42173100","46533500","51314200","39070700","43699800","48475900","53546200","58875400"
"363100012067950","12241200","14219700","16366900","18674300","21135800","22206300","25244300","28471000","31905600","35560800","30589400","34527400","38703100","43086700","47779500","37520800","42190400","47140600","52327900","57878000","43288400","48596600","54195500","60109500","66359500"
"363100012139440","48038500","48037400","48036200","48035000","48033800","59661500","59658800","58188600","59653100","63565700","206715000","107680000","78603200","185347000","78591700","134408000","77894400","77887500","260756000","134362000","275181000","92879700","159123000","107123000","107110000"
"363100012091985","10187800","11792600","13528900","15389400","17374100","19050100","21548700","24200800","27009200","29994300","26421100","29676000","33124100","36740300","40594000","32493400","36365400","40464900","44761700","49332500","37550200","41955500","46600100","51499100","56661500"
"363100012068249","24138700","24138300","24137800","24137200","24136700","29688900","29687700","28968200","29685300","31544100","99680500","52345400","38725700","89632900","38720700","65021400","38362200","38359300","125334000","65001900","132309000","45588200","76751800","52367000","52361500"
"363100012225638","705358","705295","705229","705161","705090","926042","925919","896824","925658","1000280","3648620","1815960","1284930","3217870","1284430","2310740","1266990","1266720","4638400","2308880","4853070","1552430","2766370","1820920","1820400"
"363100012110237","65598500","76147500","87569000","99818300","112853000","87651700","100680000","114723000","129695000","145683000","108833000","124419000","141016000","158534000","177526000","129445000","147452000","166449000","186355000","208143000","148806000","169288000","190535000","213386000","237626000"
"363100012091028","37550600","43442700","49799100","56567500","63788300","50259000","57426200","65089100","73250000","81941700","62352500","70810900","79771100","89247800","99409700","73937700","83637200","93829400","104556000","116106000","84836800","95735000","107112000","119236000","132069000"
"363100012149345","37560400","37559200","37557900","37556500","37555100","46679600","46676800","45375800","46670500","49649900","159465000","81920600","61409000","144053000","61396400","101996000","60617900","60610400","200169000","101947000","211999000","72870200","120583000","83773100","83759000"
"363100012066433","39037000","39035200","39033300","39031400","39029300","48567400","48563400","47180800","48554800","51651500","166331000","85015900","63938000","150468000","63921100","105881000","63083300","63073300","208794000","105815000","221507000","75978000","125203000","87336000","87317400"
"363100012206763","867536","867503","867469","867432","867395","1143980","1143900","1105100","1143740","1235320","4508640","2214850","1590650","4007010","1590320","2818440","1565200","1565000","5719890","2817170","6013090","1931180","3375880","2262230","2261860"
"363100012105301","29164900","33641400","38472300","43623900","49106100","39833400","45356300","51259100","57530500","64190300","49957200","56543300","63502600","70830700","78685500","59641800","67223000","75194400","83528000","92506000","68729600","77285800","86218500","95680100","105692000"
"363100012066434","55532000","64489600","74173000","84550900","95592500","60902100","70423800","80727500","91725200","103445000","66010500","76209800","87134700","98628600","111175000","71336400","82137700","93585200","105500000","118744000","76306700","87802600","99705900","112608000","126296000"
"363100012085946","10680900","10680200","10679600","10678800","10678100","13330300","13327200","12956000","13320700","14196600","46437500","23787600","17611200","41757000","17596700","29695400","17383000","17374600","58331400","29639600","61727400","20891500","35126100","24069800","24054800"
"363100012212613","3310870","3310750","3310620","3310480","3310340","4309120","4308630","4198250","4307590","4656970","17103200","8700420","5951280","15018700","5948950","11080800","5906340","5905020","21844500","11071800","22844400","7130300","13269100","8383310","8380860"
"363100012061962","22442800","22442400","22441900","22441300","22440800","28557900","28556800","27820100","28554500","30636900","106085000","54351500","38550700","94445900","38546100","68564600","38223900","38221100","134658000","68546400","141787000","45974700","81691100","53520000","53514900"
"363100012119033","10652000","12316600","14114400","16037900","18084900","19827000","22407100","25142000","28046400","31134800","27408100","30789100","34352100","38063400","42077200","33678000","37684200","41917100","46304500","51067500","38828600","43422000","48203400","53267700","58602200"
"363100012086677","10168900","11770200","13505700","15365000","17347700","19043300","21544200","24198600","27009400","29997600","26425400","29693500","33148900","36762100","40632200","32523700","36407400","40515800","44804000","49399000","37580500","42014200","46665100","51580200","56755900"
"363100012092248","10576500","12228800","14013000","15919900","17950600","19709900","22271500","24986900","27870100","30936600","27263000","30616700","34152900","37843100","41823100","33502400","37479800","41683100","46047100","50770500","38637400","43192600","47943100","52970400","58266600"
"363100012119428","41370200","47715800","54546300","61841200","69622900","56151400","63944800","72299100","81189200","90641700","70044500","79413700","89274900","99564200","110815000","83491600","94242500","105503000","117128000","130016000","95876800","108176000","120724000","134208000","148406000"
"363100012215795","691779","691653","691519","691379","691235","917037","916736","883246","916089","989610","3674950","1767900","1279100","3273340","1277770","2254100","1255030","1254260","4662220","2248940","4925060","1558480","2700610","1824840","1823350"
"363100012120247","32941000","38033300","43518600","49364600","55589500","44951400","51262000","58006500","65186100","72820700","56336600","63923000","71922400","80318200","89425200","67334300","76083900","85268200","94813300","105289000","77563000","87547800","97837200","108845000","120484000"
"363100012135747","11270100","13032000","14937200","16976500","19145400","20955100","23686500","26582300","29657200","32925800","28934700","32532100","36303800","40212900","44480400","35567000","39816100","44292700","48892300","53964300","40962600","45866100","50908700","56277200","61920700"
"363100012085111","37868900","43724600","50061600","56819500","64020100","51645000","58894300","66653100","74903400","83683700","64709500","73392100","82557100","92197000","102609000","77278100","87281500","97781800","108744000","120671000","89010900","100366000","112129000","124673000","137942000"
"363100012086617","47618900","55241600","63520000","72375200","81795500","63687500","73042400","83105400","93827800","105249000","79015700","90151600","101968000","114400000","127898000","93878500","106660000","120116000","134162000","149588000","107744000","122253000","137248000","153359000","170420000"
